,Pm2.5
26533,0.36317906
26534,0.34507042
26535,0.35814887
26536,0.35513076
26537,0.3420523
26538,0.14688128
26539,0.21730381
26540,0.29275653
26541,0.32696176
26542,0.29376256
26543,0.37323943
26544,0.37122735
26545,0.37625754
26546,0.39336014
26547,0.444668
26548,0.42756537
26549,0.444668
26550,0.28873238
26551,0.27665994
26552,0.17505029
26553,0.27967805
26554,0
26555,0.32092553
26556,0.38531187
26557,0.47484908
26558,0.46076456
26559,0.5321931
26560,0.806841
26561,0.8501006
26562,0.8148893
26563,0.78068405
26564,0.8289738
26565,0.89134806
26566,0.8571428
26567,0.863179
26568,0.8098591
26569,0.7484909
26570,0.7354125
26571,0.7263581
26572,0.68812877
26573,0.6549296
26574,0.67706233
26575,0.5875251
26576,0.4778672
26577,0.34305835
26578,0.28973842
26579,0.26760563
26580,0.23742454
26581,0.29678068
26582,0.42152917
26583,0
26584,0.32494968
26585,0.3279678
26586,0.32696176
26587,0.3360161
26588,0.34507042
26589,0.33501005
26590,0.31287724
26591,0.305835
26592,0.3028169
26593,0.3108652
26594,0.2997988
26595,0.3641851
26596,0.5261569
26597,0.47082493
26598,0.44969818
26599,0.32997987
26600,0.30985916
26601,0.36016095
26602,0.2977867
26603,0.2585513
26604,0.29275653
26605,0.33702213
26606,0.3470825
26607,0.30885312
26608,0.27263582
26609,0.26861167
26610,0.278672
26611,0.27967805
26612,0.2867203
26613,0.2837022
26614,0.21830985
26615,0.17002012
26616,0.06841046
26617,0.15191147
26618,0.06639839
26619,0.058350097
26620,0.06136821
26621,0.06136821
26622,0.07142857
26623,0.079476856
26624,0.07444668
26625,0.07142857
26626,0.08048289
26627,0.079476856
26628,0.06941649
26629,0.090543255
26630,0.10965794
26631,0.12072434
26632,0
26633,0.13279678
26634,0.13480885
26635,0.15593562
26636,0.167002
26637,0.18410462
26638,0.18209255
26639,0.20221327
26640,0.22837022
26641,0.1780684
26642,0.19014084
26643,0
26644,0.07645875
26645,0.046277665
26646,0.038229376
26647,0.035211265
26648,0.025150904
26649,0.08249497
26650,0.24647887
26651,0.27062374
26652,0.24144869
26653,0.19517101
26654,0.17002012
26655,0.053319916
26656,0.03923541
26657,0.045271628
26658,0.06136821
26659,0.22837022
26660,0.22032192
26661,0.19416498
26662,0.0472837
26663,0.026156941
26664,0.028169014
26665,0.030181086
26666,0.025150904
26667,0.02414487
26668,0.026156941
26669,0.019114688
26670,0.035211265
26671,0.03722334
26672,0.03420523
26673,0.033199195
26674,0.033199195
26675,0.03420523
26676,0.038229376
26677,0.038229376
26678,0.041247483
26679,0.03722334
26680,0.045271628
26681,0.07142857
26682,0.09255533
26683,0.07847082
26684,0.086519115
26685,0.10764587
26686,0.16800804
26687,0.20925553
26688,0.22736418
26689,0.2867203
26690,0.28470823
26691,0.21529174
26692,0.19416498
26693,0.23239435
26694,0.2142857
26695,0.18108651
26696,0.1498994
26697,0.086519115
26698,0.08249497
26699,0.087525144
26700,0.0945674
26701,0.12273642
26702,0.13883299
26703,0.13883299
26704,0.17706236
26705,0.4527163
26706,0.37424546
26707,0.36016095
26708,0.45070422
26709,0.48792756
26710,0.56036216
26711,0.57645875
26712,0.6066398
26713,0.4144869
26714,0.30181086
26715,0.31388327
26716,0.25452715
26717,0.2867203
26718,0.278672
26719,0.23742454
26720,0.15794767
26721,0.23843057
26722,0.2917505
26723,0.37323943
26724,0.35513076
26725,0.22837022
26726,0.20221327
26727,0.098591544
26728,0.07645875
26729,0.07142857
26730,0.07344064
26731,0.08551308
26732,0.10060362
26733,0.11569416
26734,0.12877263
26735,0.1418511
26736,0.072434604
26737,0.08853118
26738,0.09154929
26739,0.06941649
26740,0.059356134
26741,0.053319916
26742,0.057344064
26743,0.064386316
26744,0.07847082
26745,0.087525144
26746,0.08853118
26747,0.08048289
26748,0.08450704
26749,0.10060362
26750,0.12977867
26751,0.12877263
26752,0.11468813
26753,0.11066398
26754,0.12273642
26755,0.14285713
26756,0.15090543
26757,0.13883299
26758,0.15694164
26759,0.14587525
26760,0.17002012
26761,0.16197182
26762,0.16096579
26763,0.15694164
26764,0.19919516
26765,0.1891348
26766,0.17706236
26767,0.18812877
26768,0.15492958
26769,0.18008047
26770,0.19919516
26771,0.15995975
26772,0.16498993
26773,0.15694164
26774,0.14486921
26775,0.104627766
26776,0.08853118
26777,0.072434604
26778,0.093561366
26779,0.098591544
26780,0.11468813
26781,0.18511066
26782,0.16297786
26783,0.18008047
26784,0.13179074
26785,0.104627766
26786,0.08450704
26787,0.08853118
26788,0.06036217
26789,0.045271628
26790,0.038229376
26791,0.03722334
26792,0.040241446
26793,0.052313883
26794,0.046277665
26795,0.04828974
26796,0.05533199
26797,0.046277665
26798,0.11167002
26799,0.1277666
26800,0.3279678
26801,0.38430583
26802,0.35412472
26803,0.36820924
26804,0.39839032
26805,0.4004024
26806,0.37625754
26807,0.4144869
26808,0.4396378
26809,0.4557344
26810,0.44164988
26811,0.44164988
26812,0.4396378
26813,0.41348088
26814,0.42655933
26815,0.4195171
26816,0.42454726
26817,0.39637825
26818,0.39034203
26819,0.4034205
26820,0.40442654
26821,0.39839032
26822,0.3973843
26823,0.39436617
26824,0.36116698
26825,0.3028169
26826,0.2746479
26827,0.29879275
26828,0.3229376
26829,0.33802816
26830,0.40140843
26831,0.3802817
26832,0.4004024
26833,0.25653923
26834,0.029175049
26835,0.017102616
26836,0.018108651
26837,0.011066398
26838,0.016096579
26839,0.012072435
26840,0.013078471
26841,0.014084507
26842,0.020120723
26843,0.029175049
26844,0.032193158
26845,0.012072435
26846,0.016096579
26847,0.017102616
26848,0.013078471
26849,0.016096579
26850,0.014084507
26851,0.010060362
26852,0.023138832
26853,0.030181086
26854,0.027162977
26855,0.023138832
26856,0.027162977
26857,0.027162977
26858,0.03118712
26859,0.0472837
26860,0.046277665
26861,0.04225352
26862,0.0472837
26863,0.064386316
26864,0.06841046
26865,0.04828974
26866,0.040241446
26867,0.05030181
26868,0.05533199
26869,0.053319916
26870,0.06539235
26871,0.07142857
26872,0.08450704
26873,0.07847082
26874,0.07344064
26875,0.08450704
26876,0.10965794
26877,0.1307847
26878,0.11368209
26879,0.11871227
26880,0.12474848
26881,0.13581489
26882,0.17505029
26883,0.16197182
26884,0.18712273
26885,0.19014084
26886,0.17002012
26887,0.15593562
26888,0.13883299
26889,0.12676056
26890,0.12474848
26891,0.09657948
26892,0.0945674
26893,0.12273642
26894,0.15694164
26895,0.19919516
26896,0.16297786
26897,0.16297786
26898,0.17303823
26899,0.19617705
26900,0.1780684
26901,0.17505029
26902,0.16599597
26903,0.17102616
26904,0.18008047
26905,0.23038228
26906,0.30885312
26907,0.34909457
26908,0.3199195
26909,0.2947686
26910,0.25955734
26911,0.28571427
26912,0.31388327
26913,0.31187123
26914,0.26257545
26915,0.389336
26916,0.3420523
26917,0.30784708
26918,0.3229376
26919,0.32394364
26920,0.3148893
26921,0.32193157
26922,0.28973842
26923,0.30181086
26924,0.31589535
26925,0.31891346
26926,0.3309859
26927,0.30784708
26928,0.3199195
26929,0.3420523
26930,0.36116698
26931,0.3641851
26932,0.37122735
26933,0.36619717
26934,0.36619717
26935,0.3591549
26936,0.3641851
26937,0.37122735
26938,0.35010058
26939,0.35010058
26940,0.3591549
26941,0.36921528
26942,0.3863179
26943,0.39637825
26944,0.4114688
26945,0.49899393
26946,0.49295774
26947,0.4617706
26948,0.44869214
26949,0.44668007
26950,0.44567403
26951,0.44668007
26952,0.51307845
26953,0.5110664
26954,0.49295774
26955,0.47484908
26956,0.45372233
26957,0.45070422
26958,0
26959,0.52917504
26960,0.46277663
26961,0.44064385
26962,0.42756537
26963,0.4647887
26964,0.49597585
26965,0.48692152
26966,0.46579474
26967,0.47887322
26968,0.4476861
26969,0.44366196
26970,0.43863177
26971,0.41348088
26972,0.39134806
26973,0.3591549
26974,0.3470825
26975,0.33702213
26976,0.32394364
26977,0.31790742
26978,0.3169014
26979,0.305835
26980,0.2837022
26981,0.2615694
26982,0.26760563
26983,0.27967805
26984,0.2746479
26985,0.27665994
26986,0.28873238
26987,0.30382293
26988,0.30080482
26989,0.29879275
26990,0.28772634
26991,0.29879275
26992,0.28973842
26993,0.28269616
26994,0.25251508
26995,0.24949697
26996,0.22334003
26997,0.2002012
26998,0.2665996
26999,0.28973842
27000,0.2977867
27001,0.31287724
27002,0.27766597
27003,0.26056337
27004,0.20623742
27005,0.18209255
27006,0.2142857
27007,0.20925553
27008,0.20724346
27009,0.18410462
27010,0.17907444
27011,0.17907444
27012,0.17002012
27013,0.1780684
27014,0.17505029
27015,0.17303823
27016,0.15794767
27017,0.14386317
27018,0.14788732
27019,0.13682093
27020,0.14486921
27021,0.14688128
27022,0.1498994
27023,0.12977867
27024,0.11167002
27025,0.123742454
27026,0.15593562
27027,0.13480885
27028,0.098591544
27029,0.053319916
27030,0.026156941
27031,0.015090543
27032,0.02112676
27033,0.029175049
27034,0.014084507
27035,0.018108651
27036,0.020120723
27037,0.02414487
27038,0.022132795
27039,0.019114688
27040,0.02112676
27041,0.015090543
27042,0.016096579
27043,0.022132795
27044,0.023138832
27045,0.027162977
27046,0.02112676
27047,0.0090543255
27048,0.014084507
27049,0.014084507
27050,0.010060362
27051,0.0090543255
27052,0.016096579
27053,0.016096579
27054,0.015090543
27055,0.019114688
27056,0.017102616
27057,0.038229376
27058,0.032193158
27059,0.046277665
27060,0.05030181
27061,0.052313883
27062,0.05533199
27063,0.051307846
27064,0.06338028
27065,0.05533199
27066,0.057344064
27067,0.059356134
27068,0.06639839
27069,0.08148893
27070,0.08450704
27071,0.083501
27072,0.090543255
27073,0.11468813
27074,0.12977867
27075,0.15090543
27076,0.16197182
27077,0.167002
27078,0.19215292
27079,0.13581489
27080,0.12676056
27081,0.12676056
27082,0.13883299
27083,0.16599597
27084,0.18209255
27085,0.19517101
27086,0.20221327
27087,0.20321931
27088,0.22434607
27089,0.22937626
27090,0.22837022
27091,0.22837022
27092,0.23340039
27093,0.22032192
27094,0.24044265
27095,0.23440643
27096,0.22635815
27097,0.21629778
27098,0.21830985
27099,0.10060362
27100,0.025150904
27101,0.012072435
27102,0.016096579
27103,0.014084507
27104,0.020120723
27105,0.012072435
27106,0.018108651
27107,0.015090543
27108,0.018108651
27109,0.02112676
27110,0.017102616
27111,0.019114688
27112,0.02112676
27113,0.022132795
27114,0.027162977
27115,0.029175049
27116,0.027162977
27117,0.03118712
27118,0.032193158
27119,0.029175049
27120,0.06539235
27121,0.0945674
27122,0.07746479
27123,0.06036217
27124,0.052313883
27125,0.049295772
27126,0.05030181
27127,0.057344064
27128,0.072434604
27129,0.08551308
27130,0.08953722
27131,0.08551308
27132,0.08048289
27133,0.08249497
27134,0.090543255
27135,0.08953722
27136,0.090543255
27137,0.09657948
27138,0.09959758
27139,0.1056338
27140,0.11569416
27141,0.12877263
27142,0.13682093
27143,0.14889336
27144,0.1529175
27145,0.15694164
27146,0.19315895
27147,0.21529174
27148,0.23541246
27149,0.23038228
27150,0.21327966
27151,0.20925553
27152,0.22837022
27153,0.22132796
27154,0.20422535
27155,0.1891348
27156,0.011066398
27157,0.0090543255
27158,0.0090543255
27159,0.0090543255
27160,0.0060362173
27161,0.010060362
27162,0.008048289
27163,0.005030181
27164,0.008048289
27165,0.0090543255
27166,0.012072435
27167,0.0090543255
27168,0.0090543255
27169,0.0090543255
27170,0.0070422534
27171,0.0070422534
27172,0.0070422534
27173,0.0060362173
27174,0.0090543255
27175,0.008048289
27176,0.011066398
27177,0.011066398
27178,0.008048289
27179,0.010060362
27180,0.010060362
27181,0.015090543
27182,0.013078471
27183,0.011066398
27184,0.010060362
27185,0.0090543255
27186,0.012072435
27187,0.018108651
27188,0.02414487
27189,0.018108651
27190,0.018108651
27191,0.020120723
27192,0.027162977
27193,0.015090543
27194,0.010060362
27195,0.012072435
27196,0.0090543255
27197,0.013078471
27198,0.011066398
27199,0.010060362
27200,0.015090543
27201,0.019114688
27202,0.026156941
27203,0.026156941
27204,0.015090543
27205,0.026156941
27206,0.04828974
27207,0.064386316
27208,0.056338027
27209,0.057344064
27210,0.06639839
27211,0.10663983
27212,0.167002
27213,0.17505029
27214,0.1529175
27215,0.14486921
27216,0.11569416
27217,0.108651906
27218,0.11167002
27219,0.11167002
27220,0.12575452
27221,0.12877263
27222,0.15694164
27223,0.16901408
27224,0.17605633
27225,0.17303823
27226,0.19315895
27227,0.1861167
27228,0.18511066
27229,0.17303823
27230,0.16800804
27231,0.15593562
27232,0.1639839
27233,0.15694164
27234,0.16197182
27235,0.17605633
27236,0.2112676
27237,0.2837022
27238,0.43058348
27239,0.5150905
27240,0.16800804
27241,0.07142857
27242,0.42152917
27243,0.21026157
27244,0.1861167
27245,0.07847082
27246,0.023138832
27247,0.017102616
27248,0.010060362
27249,0.017102616
27250,0.020120723
27251,0.025150904
27252,0.020120723
27253,0.016096579
27254,0.020120723
27255,0.014084507
27256,0.013078471
27257,0.016096579
27258,0.016096579
27259,0.014084507
27260,0.023138832
27261,0.03118712
27262,0.058350097
27263,0.06740443
27264,0.07042253
27265,0.05533199
27266,0.036217302
27267,0.02112676
27268,0.020120723
27269,0.02112676
27270,0.017102616
27271,0.041247483
27272,0.046277665
27273,0.023138832
27274,0.02414487
27275,0.036217302
27276,0.043259557
27277,0.059356134
27278,0.07746479
27279,0.093561366
27280,0.10362173
27281,0.10060362
27282,0.087525144
27283,0.10764587
27284,0.12474848
27285,0.12173038
27286,0.11368209
27287,0.11368209
27288,0.075452715
27289,0.06740443
27290,0.06841046
27291,0.07847082
27292,0.14587525
27293,0.12977867
27294,0.13279678
27295,0.1307847
27296,0.13883299
27297,0.13380282
27298,0.07042253
27299,0.083501
27300,0.038229376
27301,0.0945674
27302,0.07847082
27303,0.101609655
27304,0.07142857
27305,0.07142857
27306,0.11569416
27307,0.123742454
27308,0.1639839
27309,0.16297786
27310,0.16800804
27311,0.18410462
27312,0.19114688
27313,0.19818912
27314,0.23038228
27315,0.24748491
27316,0.26458752
27317,0.26861167
27318,0.2837022
27319,0.2917505
27320,0.305835
27321,0.30885312
27322,0.3279678
27323,0.35412472
27324,0.34305835
27325,0.34607646
27326,0.3672032
27327,0.35010058
27328,0.33199194
27329,0.3360161
27330,0.32193157
27331,0.29376256
27332,0.31388327
27333,0.2977867
27334,0.2947686
27335,0.34607646
27336,0.3863179
27337,0.39436617
27338,0.37625754
27339,0.20925553
27340,0.14386317
27341,0.038229376
27342,0.015090543
27343,0.0090543255
27344,0.011066398
27345,0.013078471
27346,0.013078471
27347,0.015090543
27348,0
27349,0.0090543255
27350,0.0070422534
27351,0.0090543255
27352,0.014084507
27353,0.018108651
27354,0.016096579
27355,0.02112676
27356,0.022132795
27357,0.054325953
27358,0.12676056
27359,0.23843057
27360,0.19818912
27361,0.04828974
27362,0.017102616
27363,0.012072435
27364,0.015090543
27365,0.016096579
27366,0.017102616
27367,0.014084507
27368,0.012072435
27369,0.016096579
27370,0.016096579
27371,0.011066398
27372,0.026156941
27373,0.027162977
27374,0.0472837
27375,0.075452715
27376,0.06639839
27377,0.054325953
27378,0.059356134
27379,0.06941649
27380,0.06338028
27381,0.057344064
27382,0.06639839
27383,0.075452715
27384,0.07746479
27385,0.06639839
27386,0.087525144
27387,0.09657948
27388,0.075452715
27389,0.08048289
27390,0.07847082
27391,0.08148893
27392,0.086519115
27393,0.112676054
27394,0.09758551
27395,0.11871227
27396,0.12173038
27397,0.13581489
27398,0.13983902
27399,0.14486921
27400,0.1498994
27401,0.15995975
27402,0.16800804
27403,0.16800804
27404,0.19315895
27405,0.20925553
27406,0.22837022
27407,0.24245472
27408,0.26056337
27409,0.27263582
27410,0.28269616
27411,0.2977867
27412,0.22132796
27413,0.25653923
27414,0.25452715
27415,0.24849093
27416,0.27565393
27417,0.27766597
27418,0.23239435
27419,0.21629778
27420,0.16800804
27421,0.07444668
27422,0.022132795
27423,0.014084507
27424,0.013078471
27425,0.012072435
27426,0.011066398
27427,0.010060362
27428,0.012072435
27429,0.020120723
27430,0.008048289
27431,0.02112676
27432,0.026156941
27433,0.019114688
27434,0.014084507
27435,0.014084507
27436,0.010060362
27437,0.010060362
27438,0.011066398
27439,0.012072435
27440,0.015090543
27441,0.013078471
27442,0.016096579
27443,0.015090543
27444,0.018108651
27445,0.019114688
27446,0.023138832
27447,0.03420523
27448,0.03118712
27449,0.038229376
27450,0.041247483
27451,0.052313883
27452,0.052313883
27453,0.046277665
27454,0.013078471
27455,0.022132795
27456,0.0090543255
27457,0.0090543255
27458,0.0060362173
27459,0.005030181
27460,0.008048289
27461,0.008048289
27462,0.012072435
27463,0.0090543255
27464,0.0090543255
27465,0.011066398
27466,0.013078471
27467,0.02414487
27468,0.014084507
27469,0.018108651
27470,0.030181086
27471,0.03118712
27472,0.041247483
27473,0.03923541
27474,0.04225352
27475,0.045271628
27476,0.057344064
27477,0.06237424
27478,0.072434604
27479,0.06841046
27480,0.090543255
27481,0.07746479
27482,0.07344064
27483,0.07344064
27484,0.06338028
27485,0.06539235
27486,0.08148893
27487,0.104627766
27488,0.10965794
27489,0.14084506
27490,0.13380282
27491,0.12676056
27492,0.12977867
27493,0.11770623
27494,0.12676056
27495,0.10764587
27496,0.06841046
27497,0.008048289
27498,0.012072435
27499,0.04225352
27500,0.058350097
27501,0.06740443
27502,0.07746479
27503,0.06841046
27504,0.07645875
27505,0.08048289
27506,0.06740443
27507,0.06639839
27508,0.17605633
27509,0.15995975
27510,0.14788732
27511,0.15392354
27512,0.15392354
27513,0.16297786
27514,0.17203219
27515,0.18712273
27516,0.19215292
27517,0.20120724
27518,0.21327966
27519,0.22334003
27520,0.23843057
27521,0.25150904
27522,0.26559356
27523,0.27263582
27524,0.2696177
27525,0.27967805
27526,0.2867203
27527,0.31790742
27528,0.334004
27529,0.34104627
27530,0.32394364
27531,0.3229376
27532,0.26760563
27533,0.22032192
27534,0.22334003
27535,0.26056337
27536,0.028169014
27537,0.008048289
27538,0.010060362
27539,0.0090543255
27540,0.010060362
27541,0.014084507
27542,0.011066398
27543,0.010060362
27544,0.014084507
27545,0.010060362
27546,0.0090543255
27547,0.017102616
27548,0.030181086
27549,0.03118712
27550,0.041247483
27551,0.038229376
27552,0.049295772
27553,0.0945674
27554,0.116700195
27555,0.11468813
27556,0.12072434
27557,0.11368209
27558,0.090543255
27559,0.07344064
27560,0.06338028
27561,0.054325953
27562,0.05533199
27563,0.058350097
27564,0.06136821
27565,0.07645875
27566,0.07847082
27567,0.08853118
27568,0.116700195
27569,0.14486921
27570,0.1639839
27571,0.16498993
27572,0.1861167
27573,0.2444668
27574,0.25754526
27575,0.35814887
27576,0.36619717
27577,0.4285714
27578,0.39939636
27579,0.4195171
27580,0.37424546
27581,0.3199195
27582,0.28873238
27583,0.24647887
27584,0.26760563
27585,0.27162978
27586,0.2837022
27587,0.28571427
27588,0.32092553
27589,0.34909457
27590,0.3390342
27591,0.32193157
27592,0.32494968
27593,0.3199195
27594,0.3148893
27595,0.31790742
27596,0.3148893
27597,0.40643862
27598,0.53521127
27599,0.38832995
27600,0.38531187
27601,0.24144869
27602,0.22736418
27603,0.22334003
27604,0.20321931
27605,0.2082495
27606,0.20120724
27607,0.18410462
27608,0.17706236
27609,0.15392354
27610,0.15090543
27611,0.13782696
27612,0.11167002
27613,0.11871227
27614,0.11871227
27615,0.12877263
27616,0.14386317
27617,0.15392354
27618,0.15895371
27619,0.15392354
27620,0.14386317
27621,0.14688128
27622,0.14486921
27623,0.14889336
27624,0.15392354
27625,0.15593562
27626,0.15392354
27627,0.15392354
27628,0.14889336
27629,0.1529175
27630,0.1639839
27631,0.15593562
27632,0.17605633
27633,0.14386317
27634,0.15593562
27635,0.17303823
27636,0.17404427
27637,0.19114688
27638,0.20120724
27639,0.20925553
27640,0.19919516
27641,0.19718309
27642,0.2142857
27643,0.20724346
27644,0.24547283
27645,0.29074445
27646,0.34305835
27647,0.3722334
27648,0.38430583
27649,0.41750503
27650,0.416499
27651,0.41750503
27652,0.41046277
27653,0.416499
27654,0.40543258
27655,0.3973843
27656,0.39637825
27657,0.33199194
27658,0.24849093
27659,0.1891348
27660,0.12977867
27661,0.06338028
27662,0.049295772
27663,0.032193158
27664,0.025150904
27665,0.023138832
27666,0.027162977
27667,0.278672
27668,0.2746479
27669,0.24245472
27670,0.26056337
27671,0.26056337
27672,0.2665996
27673,0.36921528
27674,0.39436617
27675,0.40241447
27676,0.44366196
27677,0.46881285
27678,0.48792756
27679,0.528169
27680,0.50503016
27681,0.45171025
27682,0.47183096
27683,0.51307845
27684,0.23038228
27685,0.11167002
27686,0.09557344
27687,0.08953722
27688,0.03923541
27689,0.020120723
27690,0.017102616
27691,0.013078471
27692,0.011066398
27693,0.012072435
27694,0.008048289
27695,0.0060362173
27696,0.0090543255
27697,0.0090543255
27698,0.0070422534
27699,0.005030181
27700,0.0060362173
27701,0.0040241447
27702,0.008048289
27703,0.0090543255
27704,0.0090543255
27705,0.012072435
27706,0.010060362
27707,0.011066398
27708,0.012072435
27709,0.011066398
27710,0.011066398
27711,0.0090543255
27712,0.0090543255
27713,0.008048289
27714,0.0090543255
27715,0.010060362
27716,0.013078471
27717,0.013078471
27718,0.017102616
27719,0.027162977
27720,0.012072435
27721,0.010060362
27722,0.011066398
27723,0.008048289
27724,0.010060362
27725,0.0090543255
27726,0.010060362
27727,0.012072435
27728,0.019114688
27729,0.018108651
27730,0.018108651
27731,0.017102616
27732,0.02414487
27733,0.033199195
27734,0.043259557
27735,0.03923541
27736,0.04225352
27737,0.056338027
27738,0.059356134
27739,0.06740443
27740,0.06639839
27741,0.08148893
27742,0.10060362
27743,0.12072434
27744,0.15392354
27745,0.15794767
27746,0.16197182
27747,0.14587525
27748,0.11368209
27749,0.119718306
27750,0.13380282
27751,0.13480885
27752,0.13883299
27753,0.123742454
27754,0.10060362
27755,0.11066398
27756,0.11770623
27757,0.11569416
27758,0.11066398
27759,0.038229376
27760,0.019114688
27761,0.025150904
27762,0.05030181
27763,0.05533199
27764,0.14386317
27765,0.16297786
27766,0.086519115
27767,0.07344064
27768,0.086519115
27769,0.06941649
27770,0.02414487
27771,0.005030181
27772,0.0040241447
27773,0.005030181
27774,0.0070422534
27775,0.0070422534
27776,0.0090543255
27777,0.017102616
27778,0.016096579
27779,0.016096579
27780,0
27781,0.014084507
27782,0.010060362
27783,0.010060362
27784,0.013078471
27785,0.017102616
27786,0.023138832
27787,0.025150904
27788,0.036217302
27789,0.0472837
27790,0.054325953
27791,0.06036217
27792,0.07847082
27793,0.08048289
27794,0.098591544
27795,0.101609655
27796,0.11569416
27797,0.12977867
27798,0.116700195
27799,0.116700195
27800,0.12676056
27801,0.1307847
27802,0.15090543
27803,0.1639839
27804,0.17303823
27805,0.19315895
27806,0.18209255
27807,0.18812877
27808,0.20523138
27809,0.21931589
27810,0.22334003
27811,0.20925553
27812,0.22635815
27813,0.2364185
27814,0.26458752
27815,0.27565393
27816,0.27665994
27817,0.30382293
27818,0.22635815
27819,0.22132796
27820,0.2082495
27821,0.20321931
27822,0.20120724
27823,0.20724346
27824,0.20321931
27825,0.20422535
27826,0.19718309
27827,0.1891348
27828,0.18812877
27829,0.20523138
27830,0.23440643
27831,0.26056337
27832,0.26861167
27833,0.24748491
27834,0.24849093
27835,0.2585513
27836,0
27837,0.2585513
27838,0.2585513
27839,0.250503
27840,0.24647887
27841,0.24346076
27842,0.24044265
27843,0.24144869
27844,0.23943661
27845,0.34004024
27846,0.3360161
27847,0.34607646
27848,0.3531187
27849,0.33299798
27850,0.32897383
27851,0.30784708
27852,0.29074445
27853,0.36519113
27854,0.30784708
27855,0.2947686
27856,0.28068408
27857,0.23138832
27858,0.20221327
27859,0.20120724
27860,0.19617705
27861,0.29577464
27862,0.51307845
27863,0.5191147
27864,0.47183096
27865,0.4527163
27866,0.39939636
27867,0.3672032
27868,0.36619717
27869,0.3591549
27870,0.3591549
27871,0.35211265
27872,0.3390342
27873,0.32494968
27874,0.30784708
27875,0.23541246
27876,0.13983902
27877,0.09557344
27878,0.19014084
27879,0.41247484
27880,0.21730381
27881,0.14587525
27882,0.09959758
27883,0.087525144
27884,0.093561366
27885,0.09557344
27886,0.101609655
27887,0.09758551
27888,0.08953722
27889,0.087525144
27890,0.1056338
27891,0.11468813
27892,0.119718306
27893,0.12877263
27894,0.12977867
27895,0.12273642
27896,0.12273642
27897,0.12474848
27898,0.13682093
27899,0.1418511
27900,0.033199195
27901,0.04225352
27902,0.032193158
27903,0.040241446
27904,0.032193158
27905,0.019114688
27906,0.016096579
27907,0.013078471
27908,0.016096579
27909,0.012072435
27910,0.010060362
27911,0.018108651
27912,0.012072435
27913,0.012072435
27914,0.015090543
27915,0.018108651
27916,0.020120723
27917,0.018108651
27918,0.022132795
27919,0.027162977
27920,0.026156941
27921,0.027162977
27922,0.029175049
27923,0.027162977
27924,0.033199195
27925,0.032193158
27926,0.033199195
27927,0.035211265
27928,0.033199195
27929,0.03722334
27930,0.04225352
27931,0.059356134
27932,0.06740443
27933,0.08048289
27934,0.075452715
27935,0.087525144
27936,0.08853118
27937,0.08148893
27938,0.10663983
27939,0.10362173
27940,0.11871227
27941,0.11167002
27942,0.11066398
27943,0.10261569
27944,0.0945674
27945,0.1056338
27946,0.12273642
27947,0.15593562
27948,0.15090543
27949,0.15694164
27950,0.13480885
27951,0.11468813
27952,0.11468813
27953,0.12072434
27954,0.15392354
27955,0.14889336
27956,0.16297786
27957,0.16498993
27958,0.15895371
27959,0.11770623
27960,0.108651906
27961,0.11468813
27962,0.13581489
27963,0.13179074
27964,0.13581489
27965,0.13782696
27966,0.15090543
27967,0.15392354
27968,0.14587525
27969,0.1277666
27970,0.1307847
27971,0.16197182
27972,0.16498993
27973,0.16800804
27974,0.14889336
27975,0.15392354
27976,0.14788732
27977,0.15090543
27978,0.1529175
27979,0.16498993
27980,0.15995975
27981,0.17706236
27982,0.17505029
27983,0.19517101
27984,0.11468813
27985,0.06740443
27986,0.023138832
27987,0.013078471
27988,0.010060362
27989,0.011066398
27990,0.017102616
27991,0.014084507
27992,0.016096579
27993,0.015090543
27994,0.016096579
27995,0.016096579
27996,0.017102616
27997,0.013078471
27998,0.010060362
27999,0.014084507
28000,0.012072435
28001,0.015090543
28002,0.016096579
28003,0.023138832
28004,0.03722334
28005,0.038229376
28006,0.030181086
28007,0.03420523
28008,0.04828974
28009,0.07142857
28010,0.08249497
28011,0.07746479
28012,0.083501
28013,0.09255533
28014,0.08450704
28015,0.08450704
28016,0.075452715
28017,0.08853118
28018,0.09255533
28019,0.09255533
28020,0.112676054
28021,0
28022,0.12474848
28023,0.12273642
28024,0.10965794
28025,0.11167002
28026,0.12173038
28027,0.12877263
28028,0.1277666
28029,0.12676056
28030,0.13682093
28031,0.16599597
28032,0.18309858
28033,0.18309858
28034,0.19617705
28035,0.20623742
28036,0.21830985
28037,0.22736418
28038,0.22132796
28039,0.19818912
28040,0.18812877
28041,0.17505029
28042,0.18209255
28043,0.19315895
28044,0.21730381
28045,0.24849093
28046,0.2555332
28047,0.27263582
28048,0.30382293
28049,0.29577464
28050,0.28169012
28051,0.29577464
28052,0.30382293
28053,0.32595572
28054,0.3169014
28055,0.32997987
28056,0.35714284
28057,0.40744466
28058,0.34909457
28059,0.34808853
28060,0.34406438
28061,0.32897383
28062,0.334004
28063,0.32997987
28064,0
28065,0.32696176
28066,0.3169014
28067,0.29678068
28068,0.24044265
28069,0.21327966
28070,0.21529174
28071,0.21629778
28072,0.20925553
28073,0.23038228
28074,0.2364185
28075,0.2002012
28076,0.25251508
28077,0.28169012
28078,0.25150904
28079,0.20623742
28080,0.20321931
28081,0.20523138
28082,0.21730381
28083,0.222334
28084,0.22837022
28085,0.2364185
28086,0.23742454
28087,0.23340039
28088,0.24245472
